Project ID,Voluntary Registry,Voluntary Status,Scope,Type,Country,"Total Credits 
Issued",1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CAR408,CAR,Transitioned,Forestry & Land Use,Mixed,United States,2413157,0,0,0,0,0,0,0,0,0,0,0,0,0,414317,121372,-16336,141105,645668,72739,134471,-175232,-745937,-6870,-4100,-13609,-100,-30363
CAR409,CAR,Completed,Waste Management,Reduction,United States,655611,0,0,0,0,0,0,0,0,0,0,0,0,0,67975,97590,-76811,-35116,30931,-84569,40932,30407,-19969,0,0,-51370,0,0
CAR411,CAR,Completed,Waste Management,Reduction,United States,121799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24546,-1144,25655,-14538,-27462,-2260,-4449,0,0,0,0,0,0
CAR412,CAR,Completed,Agriculture,Reduction,United States,36799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483,13435,14562,-9450,-13355,0,0,-1406,-3855,0,0,0,0
CAR416,CAR,Registered,Agriculture,Reduction,United States,130817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9095,-9095
CAR418,CAR,Completed,Agriculture,Reduction,United States,90567,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11158,16256,19067,18786,0,-300,19549,-58213,-100,-8603,-11927,-4721,0
CAR419,CAR,Completed,Agriculture,Reduction,United States,45741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,11486,16583,-16583,0,0,-23486,0,0,0,0,0
CAR422,CAR,Registered,Waste Management,Reduction,United States,635982,0,0,0,0,0,0,0,0,0,0,0,0,0,7882,39379,54057,40972,0,42851,-53497,0,25462,84658,-84246,-24391,43456,70930
CAR423,CAR,Completed,Waste Management,Reduction,United States,165136,0,0,0,0,0,0,0,0,0,0,0,0,0,5306,-5306,36504,-10396,-23650,-2458,0,0,0,0,0,0,0,0
CAR424,CAR,Completed,Waste Management,Reduction,United States,459916,0,0,0,0,0,0,0,0,0,0,0,0,0,363587,96329,-37097,0,-9000,0,-122616,0,-176923,-66,-11262,-101749,0,0
CAR426,CAR,Registered,Waste Management,Reduction,United States,72045,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,16756,-1237,-384,-19456,0,0,0,0,0,-5264,-230,0,0
CAR429,CAR,Registered,Forestry & Land Use,Mixed,United States,451927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220108,-71773,47111,0,-132887,0,180652,-56046,-20271,-2075
CAR430,CAR,Completed,Forestry & Land Use,Mixed,United States,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117,0,0,0,0,-1537,-2204,-396,-7980,0,0
CAR432,CAR,Completed,Waste Management,Reduction,United States,214735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48911,-28911,-20000,20885,-20885,0,0,0,8073,-8073,0,0
CAR434,CAR,Completed,Waste Management,Reduction,United States,296679,0,0,0,0,0,0,0,0,0,0,0,0,0,10311,33877,-23101,39923,16556,-41755,27885,-10997,-31807,0,0,0,0,0
CAR435,CAR,Completed,Waste Management,Reduction,United States,1018502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119218,-119218,0,0,15098,0,0
CAR436,CAR,Registered,Waste Management,Reduction,United States,579528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35937,-35937,34126,-2076,-32050,0,0
CAR437,CAR,Completed,Waste Management,Reduction,United States,88287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32056,41606,14625,-225,0,0,0,0,0,0,-2500,0,0
CAR439,CAR,Completed,Waste Management,Reduction,United States,471439,0,0,0,0,0,0,0,0,0,0,0,0,0,189896,140549,19283,52895,-4843,-9496,-138874,-6056,-137934,-10953,-22151,-65629,-6687,0
CAR440,CAR,Completed,Agriculture,Reduction,United States,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077,-4077,0,0,0,0,0,0,0,0
CAR441,CAR,Completed,Agriculture,Reduction,United States,131618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11931,21968,23951,-33899,8232,17675,-2208,0,-24431,-23219,0,0,0
CAR443,CAR,Registered,Waste Management,Reduction,United States,813710,0,0,0,0,0,0,0,0,0,0,0,0,0,63773,110543,82018,0,79370,-48796,-267538,21909,27124,43468,-25743,-14096,-16176,0
CAR444,CAR,Registered,Waste Management,Reduction,United States,683768,0,0,0,0,0,0,0,0,0,0,0,0,0,33243,39254,41838,35138,40260,-40194,32412,-910,-38000,79671,147621,-76693,22256,0
CAR445,CAR,Completed,Waste Management,Reduction,United States,415917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111479,80151,76808,56139,-900,26880,-2716,-98464,-18368,-46775,-28585,-14000,-3
CAR448,CAR,Registered,Waste Management,Reduction,United States,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,-319,0,0,0,0,0,0,0,0,0,0
CAR449,CAR,Completed,Agriculture,Reduction,United States,158730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26806,27402,20679,23646,-33518,29357,-718,-64069,-439,0,0,-74,-11670
CAR450,CAR,Completed,Agriculture,Reduction,United States,116445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21045,20237,14887,16160,-31047,20243,-295,-40185,0,0,0,0,-15016
CAR451,CAR,Completed,Waste Management,Reduction,United States,166428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59000,35847,44032,27549,0,-45425,-29134,-14186,-20499,-7469,-10693,-10000,0
CAR452,CAR,Completed,Waste Management,Reduction,United States,407257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR454,CAR,Completed,Waste Management,Reduction,United States,225829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225829,-202740,0,0,0,0,-23089,0,0,0,0,0,0
CAR455,CAR,Completed,Waste Management,Reduction,United States,394615,0,0,0,0,0,0,0,0,0,0,0,0,0,31673,17540,30360,37823,-24849,7302,-53836,22853,6528,22535,-69068,-19540,-1045,0
CAR456,CAR,Completed,Waste Management,Reduction,United States,200421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38109,54819,-3100,63560,-90029,-6681,-1859,0,0,0,0,0,0
CAR457,CAR,Completed,Waste Management,Reduction,United States,141190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35065,-6894,15897,8663,-31663,0,0,0,-65,0,0,0
CAR459,CAR,Completed,Waste Management,Reduction,United States,177468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71842,22666,50658,0,0,0,0,-43606,-10619,-25898,-55461,-850,0
CAR462,CAR,Completed,Waste Management,Reduction,United States,771672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119610,92695,-76450,72392,197913,-267797,-41930,0,0,0,0,-13426,-30
CAR463,CAR,Completed,Agriculture,Reduction,United States,63171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959,11853,11648,14985,4118,0,0,-42604,-610,0,0,0,0
CAR464,CAR,Completed,Agriculture,Reduction,United States,6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073,2156,1552,0,0,-6781,0,0,0,0,0,0,0
CAR465,CAR,Registered,Waste Management,Reduction,United States,273197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26760,0,28360,20681,28078,-48744,-28411,0,0,0,0,0
CAR466,CAR,Completed,Waste Management,Reduction,United States,343251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41675,89308,41130,-32368,38970,22460,-26478,-30876,-18318,-17183,-15063,-149,-10525
CAR467,CAR,Completed,Waste Management,Reduction,United States,416102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46426,60713,76399,-37212,44433,-71395,60238,0,0,0,-69104,-5951,0
CAR468,CAR,Completed,Waste Management,Reduction,United States,233261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33283,18805,48454,46516,23743,26632,-62287,-106533,-12205,0,-12408,0,0
CAR469,CAR,Completed,Waste Management,Reduction,United States,78888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24636,9754,34498,0,-116,-11344,-17639,0,0,0,0,0
CAR471,CAR,Completed,Waste Management,Reduction,United States,247047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160379,86668,-88563,-60000,-25000,0,0,0,0,0,0,0
CAR473,CAR,Registered,Waste Management,Reduction,United States,564112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113340,56278,69847,-54780,-895,0,0,-1274,-1500,26499,-55151,-50057,-2308
CAR474,CAR,Completed,Agriculture,Reduction,United States,56098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975,13249,13897,13808,-13808,0,0,-27146,-3975,0,0,0,0
CAR475,CAR,Registered,Waste Management,Reduction,United States,1091208,0,0,0,0,0,0,0,0,0,0,0,0,0,40773,47750,77821,70535,4208,79524,11,-34065,141973,-108399,-63927,94963,101415,-46561
CAR476,CAR,Completed,Waste Management,Reduction,United States,1420671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102434,177551,153035,88487,211601,90084,94894,83133,-192716,-69945,-56734,-40613,0
CAR477,CAR,Completed,Agriculture,Reduction,United States,18672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,5899,-4652,2280,0,-3527,-1031,0,0,0,0
CAR478,CAR,Completed,Agriculture,Reduction,United States,153828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27105,0,19108,-34733,64352,0,-26503,0,0,-43374,0,0
CAR479,CAR,Completed,Agriculture,Reduction,United States,53826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,11311,12877,13486,-25486,0,0,-877,-1419,0,0,0,0
CAR480,CAR,Completed,Waste Management,Reduction,United States,17535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17535,0,0,0,0,0,0,0,0,0,0,0
CAR481,CAR,Completed,Waste Management,Reduction,United States,481296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51166,115518,-2271,156254,68819,-14352,-200719,-34910,-36805,0,0,-5000,0
CAR482,CAR,Registered,Waste Management,Reduction,United States,32982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11282,15940,0,0,0,0,-5192,-10748,0,0,0
CAR483,CAR,Completed,Waste Management,Reduction,United States,175413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58817,31890,43077,23629,0,-11393,-8605,-4669,-55485,-26,-45504,-89,0
CAR485,CAR,Completed,Waste Management,Reduction,United States,39909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,11882,9855,14554,0,-38673,0,0,0,0,0,0,0
CAR486,CAR,Completed,Waste Management,Reduction,United States,61852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29680,10228,-3756,-844,0,0,0,0,0,-15420,0,0,0
CAR487,CAR,Completed,Agriculture,Reduction,United States,19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19480,-19480,0,0,0,0,0,0,0,0
CAR488,CAR,Completed,Agriculture,Reduction,United States,37535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37535,-5648,0,0,-31818,0,0,-69,0,0
CAR489,CAR,Completed,Agriculture,Reduction,United States,36730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36730,-36730,0,0,0,0,0,0,0,0
CAR490,CAR,Completed,Agriculture,Reduction,United States,19402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17788,0,-2100,-38,-281,0,-11834,-3535,0,0
CAR491,CAR,Registered,Waste Management,Reduction,United States,216752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33933,0,39584,0,0,0,0,0,8335,-10483,45952,0
CAR495,CAR,Registered,Waste Management,Reduction,United States,824678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105313,94686,82262,64348,54525,-16917,147949,128728,-100081,-140210,-8495,46027,-17360
CAR496,CAR,Completed,Waste Management,Reduction,United States,138153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17486,0,-10500,0,-6986,0,0,0,0,0
CAR497,CAR,Registered,Forestry & Land Use,Reduction,United States,681964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80847,235991,181855,85452,-83047,4182,-199142,3382,2373,-40815,-3270,0
CAR498,CAR,Completed,Waste Management,Reduction,United States,1165003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78927,91196,109318,127349,-27827,67097,-53583,237765,83098,-93469,-201610,-9144
CAR501,CAR,Completed,Waste Management,Reduction,United States,78540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50937,22608,0,-22371,-18608,-207,0,0,0,0,0,0,0
CAR502,CAR,Completed,Waste Management,Reduction,United States,545401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62633,63162,74607,68369,25890,-83948,0,-19230,-50770,0,-800,0
CAR503,CAR,Completed,Waste Management,Reduction,United States,110612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18091,0,-842,0,13351,-13351,0,0,0,0,-2706,0,0
CAR504,CAR,Completed,Agriculture,Reduction,United States,70598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,-500,1569,17090,-5088,-51071,0,0,0,0,0
CAR505,CAR,Registered,Forestry & Land Use,Impermanent Removal,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR507,CAR,Completed,Waste Management,Reduction,United States,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0,0,-5548,0,0
CAR508,CAR,Completed,Waste Management,Reduction,United States,71124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR509,CAR,Registered,Waste Management,Reduction,United States,109878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16616,17024,14374,-20238,12820,-400,-12985,-11222,-9628,0,0
CAR512,CAR,Completed,Waste Management,Reduction,United States,550720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46300,0,4224,92082,23854,-20048,65765,65332,-1164,-152714,-2057,0
CAR513,CAR,Completed,Waste Management,Reduction,United States,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0
CAR514,CAR,Completed,Waste Management,Reduction,United States,102751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46758,-42211,29181,25583,0,-6169,0,0,0,-12005,-496,0,0
CAR515,CAR,Completed,Waste Management,Reduction,United States,71633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0,18579,-2972,-34388,0,0,0,-510,-7573,-218,0
CAR516,CAR,Completed,Waste Management,Reduction,United States,46514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38292,-31367,8222,-1088,0,-2059,0,0,0,0,0,0,0
CAR517,CAR,Registered,Waste Management,Reduction,United States,159691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10973,-5970,22122,-74,0,0,0,0,0,34980,79248,0
CAR521,CAR,Registered,Waste Management,Reduction,United States,354054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52496,56001,28333,-3700,-23409,-25000,0,0,-44873,98052,16581,-1228
CAR522,CAR,Registered,Waste Management,Reduction,United States,201920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37615,-7944,0,-1282,3354,-3354,0,0,0,0,0,0,0
CAR531,CAR,Registered,Waste Management,Reduction,United States,211400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,26724,0,29490,56756,-91691,-23339,0,20837,65623,0
CAR532,CAR,Completed,Agriculture,Reduction,United States,36680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9804,10415,16059,-16461,-402,0,-19415,0,0,0,0,0
CAR535,CAR,Completed,Waste Management,Reduction,United States,41716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41716,0,0,0,0,0,0,0,0,-516,0
CAR540,CAR,Completed,Waste Management,Reduction,United States,121913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15754,52015,54144,0,-29898,-2452,-73302,-9601,-30,-6630,0,0
CAR545,CAR,Completed,Waste Management,Reduction,United States,951069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131437,-49631,-8644,-7703,-65459,66305,-66305,0,0,0,0,0
CAR548,CAR,Completed,Waste Management,Reduction,United States,85242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31260,27740,0,-22000,0,0,0,0,0,0,0,0
CAR551,CAR,Completed,Waste Management,Reduction,United States,150060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51937,36434,26689,-5000,-655,-66905,0,0,0,-42500,0,0
CAR557,CAR,Completed,Waste Management,Reduction,United States,39704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,6422,0,-4000,-2422,0,0,0,0,0,0
CAR558,CAR,Registered,Waste Management,Reduction,United States,129162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59556,-7510,0,0,0,-25229,-2279,-24538,0,23552,31054
CAR560,CAR,Registered,Waste Management,Reduction,United States,562108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43707,70154,51549,49147,52982,5655,46272,22597,-29994,-57469,101715,0
CAR566,CAR,Completed,Waste Management,Reduction,United States,549968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328599,62882,108487,0,0,0,-14000,-245220,-61955,-10924,-19210
CAR574,CAR,Registered,Waste Management,Reduction,United States,154527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10965,-10965,0,0,0,0,0,0,0,0,0,0,17620
CAR575,CAR,Registered,Forestry & Land Use,Mixed,United States,46787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38490,-2748,-34,-686,-810,-16763,-614,-455,2851,-4298,0
CAR577,CAR,Completed,Industrial Manufacturing,Reduction,United States,80766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25931,28222,16234,10379,-28222,0,0,-10379,0,0,-42165,0,0
CAR578,CAR,Completed,Agriculture,Reduction,United States,44457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44457,0,0,-245,0,-131,0,-27958,-8677,-2375,0,0
CAR580,CAR,Completed,Agriculture,Reduction,United States,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR582,CAR,Completed,Forestry & Land Use,Mixed,United States,252512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252512,0,-204026,0,0,0,0,0
CAR588,CAR,Completed,Waste Management,Reduction,United States,514157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR589,CAR,Completed,Agriculture,Reduction,United States,27606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20863,-4091,-5163,-4816,-50,0,0,0,-3371,0,0
CAR590,CAR,Registered,Forestry & Land Use,Mixed,United States,17172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,226,226,1074,273,236,-885,0,0,0,0,0,0
CAR591,CAR,Completed,Waste Management,Reduction,United States,68767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18103,29144,21520,-68557,-10,0,-200,0,0,0,0,0
CAR592,CAR,Registered,Waste Management,Reduction,United States,404571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38259,-38259,0,0,0,17023,26165
CAR593,CAR,Registered,Agriculture,Reduction,United States,299360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24746,21992,0,-20603,55576,67112,-54885,-38561,-130
CAR596,CAR,Completed,Chemical Processes,Reduction,United States,683087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683087,0,0,-32000,-19850,-159237,0,0,0,-464784,-7216,0,0
CAR597,CAR,Completed,Chemical Processes,Reduction,United States,551802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551802,0,0,-248651,-131682,-137624,0,0,0,0,0,0,0
CAR599,CAR,Completed,Agriculture,Reduction,United States,116273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15866,22379,10831,-36632,47123,0,-52456,0,0,-2648,-532,0
CAR600,CAR,Completed,Waste Management,Reduction,United States,35280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5437,-5437,0,8197,0,0,-8197,0,0,0,0,0
CAR601,CAR,Completed,Agriculture,Reduction,United States,64801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12016,14597,16444,-42703,17379,0,-5587,0,0,0,0,0
CAR602,CAR,Completed,Agriculture,Reduction,United States,11631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631,-5264,-3949,0,-631,0,0,-1787,0,0
CAR604,CAR,Completed,Chemical Processes,Reduction,United States,1147229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783039,234007,0,0,-372370,0,0,-644646,0,0,0,0,0
CAR606,CAR,Completed,Agriculture,Reduction,United States,34436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34436,0,-24214,0,0,-10222,0,0
CAR607,CAR,Completed,Agriculture,Reduction,United States,42642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21824,0,0,20818,0,-42642,0,0,0,0,0
CAR612,CAR,Completed,Agriculture,Reduction,United States,54686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27639,11024,15368,0,-9866,-16057,0,-2843,-7840,0
CAR620,CAR,Completed,Waste Management,Reduction,United States,72567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27780,-5351,35686,-4500,-6357,0,0,0,0,0,-9005,-995
CAR621,CAR,Registered,Waste Management,Reduction,United States,1357981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70506,57642,-128148,0,107690,146875,196074,-19225
CAR627,CAR,Registered,Waste Management,Reduction,United States,149732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58822,-8822,0,0,0,0,0,0,7566,25816,0
CAR628,CAR,Completed,Chemical Processes,Reduction,United States,33928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21418,12510,0,0,0,0,-12510,0,-21418,0,0,0
CAR629,CAR,Completed,Industrial Manufacturing,Reduction,United States,498654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91486,77081,83099,143397,103591,0,-498654,0,0,0,0,0
CAR630,CAR,Completed,Waste Management,Reduction,United States,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,-4311,0,0,0,0,0,0,0,0,0
CAR634,CAR,Completed,Agriculture,Reduction,United States,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,2737,2615,0,0,0,0,-7171,0,0,0,0
CAR635,CAR,Registered,Waste Management,Reduction,United States,1118341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99709,-19020,-80689,85383,-85383,0,109852,-11623,-98229
CAR639,CAR,Registered,Chemical Processes,Reduction,United States,8177655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198297,481496,164852,1023170,-686627,-618722,-516587,-12000,226774,175236,61978,-473470,388107
CAR644,CAR,Completed,Waste Management,Reduction,United States,19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19751,0,0,0,-89,0,0,-7,0,0,0
CAR645,CAR,Completed,Forestry & Land Use,Mixed,United States,166918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118531,0,-13763,0,0,-72659,0,0,0,0,0
CAR646,CAR,Registered,Forestry & Land Use,Mixed,United States,173619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22699,0,0,0,24007,-9394,8482,-5190,-2871
CAR648,CAR,Completed,Forestry & Land Use,Mixed,United States,279456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279456,-210469,0,0,-9739,0,0,0,0,0
CAR655,CAR,Transitioned,Forestry & Land Use,Mixed,United States,36596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36596,0,-29566,0,0,0,0,0
CAR657,CAR,Completed,Forestry & Land Use,Mixed,United States,284043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242131,0,-195554,41912,0,-5962,0,0,-25386,0,0
CAR658,CAR,Completed,Forestry & Land Use,Mixed,United States,325897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325897,0,0,0,-263324,0,0,0,0,0
CAR659,CAR,Registered,Forestry & Land Use,Reduction,United States,274527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130292,13072,-10228,-701,3384,-46271,14539,-20985,14640,14719,-11503
CAR660,CAR,Completed,Forestry & Land Use,Mixed,United States,514346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294831,103645,-245042,15156,0,-12546,0,0,-46000,0,0
CAR661,CAR,Completed,Forestry & Land Use,Mixed,United States,1500839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000803,163731,-714443,173951,0,-273321,0,0,0,0,0
CAR672,CAR,Registered,Forestry & Land Use,Mixed,United States,91329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69051,0,-7172,0,0,22278,0,0
CAR674,CAR,Registered,Waste Management,Reduction,United States,1226808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101337,33988,-135325,0,0,138170
CAR676,CAR,Registered,Forestry & Land Use,Reduction,United States,257042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245420,3596,0,-50114,0,-155878,8026,-10092,-15,-985,-1086
CAR681,CAR,Transitioned,Forestry & Land Use,Mixed,United States,48852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48852,0,-39469,0,0,0,0,0
CAR683,CAR,Registered,Forestry & Land Use,Mixed,United States,884384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600172,-467135,20443,10948,10963,6427,-27381,-6079,165019,-43059
CAR686,CAR,Transitioned,Forestry & Land Use,Mixed,United States,88497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64608,8934,6661,0,0,-5831,0,-15524,-11116,0
CAR688,CAR,Registered,Forestry & Land Use,Reduction,United States,113385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60611,6000,-6314,-1821,3,-14725,4091,-15426,-2162,5909,-4655
CAR691,CAR,Completed,Chemical Processes,Reduction,United States,2602812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330123,1240329,-32500,0,-17710,-205602,-77000,-331751,-1137062,-439768,-185079,-77022,-21317
CAR694,CAR,Registered,Forestry & Land Use,Mixed,United States,23001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8143,-6964,249,2182,249,249,0,-1933,3948,0,-1748
CAR696,CAR,Transitioned,Forestry & Land Use,Mixed,United States,197247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148505,-164,9386,-4338,-693,-18320,-426,-82299,-14884,0
CAR697,CAR,Transitioned,Forestry & Land Use,Mixed,United States,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244078,17044,-66094,-114089,-14151,-44,-14141,0,0
CAR730,CAR,Completed,Forestry & Land Use,Mixed,United States,3918782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918782,0,-2578367,0,0,-213115,0,0
CAR749,CAR,Completed,Forestry & Land Use,Reduction,United States,285687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141352,75441,-35345,0,-174481,0,0,0,0,0
