Project ID,Registry,Voluntary_Status,Scope,Type,Country,Total_Credits,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GS6212,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nepal,56188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440,6,24630,8112
GS6235,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,16299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11371,4928
GS6236,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,16182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,4882
GS6237,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,11473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,9158
GS6256,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,56984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15448,0,41536
GS6275,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,186380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,39474,48030,24000,36876
GS6279,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,9650
GS628,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,37672,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30884,796,4928,49,983,5,0,0,0,0,0,0,0
GS6289,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,189,6270
GS6290,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,1002217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350633,651584,0
GS6301,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,149930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50619,50682,48629
GS633,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,328666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,27300,11149,58093,96174,20688,86548,9340,7964,7153,2354
GS6338,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Myanmar,15817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15798
GS634,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,124360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,24412,4085,24873,17381,11573,7988,4230,4660,4606,11348,8454
GS6344,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,11962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6584,5378
GS6349,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,16283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13032,3251
GS635,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,34205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,14173,0,18067,0,0,0,425,290,0
GS6350,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,2236,6691,2902
GS6351,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,0,4556,4176
GS636,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,38119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,1330,32433,0,0,0,686,0,0
GS637,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,11576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3409,3731,1227,157,238,475,1087,1216,0
GS638,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Russia,240624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,2500,0,194226,720,1577,4935,36221
GS6393,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nepal,23824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23824
GS6394,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nepal,32496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32496
GS6395,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,20039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039
GS6411,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,81008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,80627,345
GS642,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,55756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,1525,0,0,6416,7815,0
GS6443,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Senegal,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1703
GS6444,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,27142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27142
GS6445,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,26618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,3408,22457
GS6498,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,143994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26492,0,0,117502,0
GS6513,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,27881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18365,9516
GS6518,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,2839,6334
GS6519,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757,1548
GS6520,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,5007,7346
GS6521,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,4990,2018
GS6522,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,12739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9639,2477,623
GS6523,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Zimbabwe,12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9644,190,2503
GS655,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,405647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,112430,128852,5932,14845,6680,20836,6270,104249,3707
GS6586,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,16064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,500,5506,8558,500
GS6597,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nepal,14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,1024,213,10255
GS6598,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,30004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,24004
GS6599,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Myanmar,20848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20848
GS6600,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Myanmar,20811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20811
GS6604,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,30741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9968,9684,11089
GS6607,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,96537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89890,6647
GS663,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,71133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,6801,1556,60196,767,578,184,544
GS666,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,224884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23730,16732,18789,5942,3519,55042,21411,37361,22210,10399,9749
GS672,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,653681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19488,67995,75596,8403,99992,46115,55940,98123,27943,150607,3479
GS6747,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,27040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25696,178,1166
GS6748,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,94679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33874,51987,8818
GS6749,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,11397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11397,0
GS675,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Turkey,146777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136043,84,116,0,0,1243,2856,1064,2294,3077
GS6752,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Madagascar,10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,6830
GS6753,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,China,136642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12714,123928
GS6756,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928
GS6760,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,317662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211974,105688
GS6783,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,17231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,13366,3094
GS6784,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,17586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,4667,1919
GS6786,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17626,4078,416
GS6787,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10483,7248,4023
GS6788,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,22234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208,13959,2836,231
GS6789,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,14960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10667,1010,3283
GS6790,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,26719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,18333,3685,4431
GS683,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,273844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,7550,45092,78535,3750,4500,3376,1624,38926,72313,17157
GS6830,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1890,1452
GS6836,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,18787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,11967,5437
GS6837,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,20773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,8861,8731,0
GS6838,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,20823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10775,9674,374
GS685,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Peru,443818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,50784,10781,41721,82295,9116,46974,31495,33748,4299,40216,92069
GS6853,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,66186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34404,31782
GS6854,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,16458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13032,3426
GS6855,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,41937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29043,12894
GS6858,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,26633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,133,0
GS6861,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Myanmar,19324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19304
GS689,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,11473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,288,257,35,225,2870,53,1918,293,110,5312
GS690,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Honduras,242282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1203,1468,9322,120073,609,2773,100566,112,35,3344,2750
GS696,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,45089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,39849,0,0,0,0,0,0,0
GS6998,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Benin,4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,3583,68
GS6999,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,77355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52950,23466,939
GS702,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,118786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,511,548,2500,23942,3367,62816,19857,1478
GS7049,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,China,390503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,47338,35693,40067,267205
GS707,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Turkey,4837311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25164,238655,245235,215879,30485,492089,2237893,1351911
GS7071,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,1215574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160527,598391,456656
GS7090,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Madagascar,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
GS7128,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Kenya,10524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10524,0
GS7129,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Kenya,11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11045,0
GS7130,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Kenya,10613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613,0
GS7131,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Kenya,10384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10248,136
GS7132,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mozambique,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920
GS7133,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mozambique,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632
GS7134,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mozambique,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3747
GS7135,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mozambique,6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444
GS7136,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Mozambique,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273
GS7147,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,12849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,2102,9401
GS7148,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,12846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,7324,4221
GS7149,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,12846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,7324,4221
GS715,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Turkey,298138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291391,0,0,0,0,2777,467,21,3197,285
GS7150,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Rwanda,10684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,7324,2059
GS7152,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,India,125987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88177,37810
GS7153,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,22892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933,7959
GS716,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,India,64708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,66,518,154,63413,251,201
GS7164,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Indonesia,198591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92946,105645
GS7287,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
GS7288,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475
GS7289,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521
GS7290,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759
GS7291,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491
GS7292,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595
GS7293,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Ethiopia,18188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11636,6552
GS730,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,87407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47127,1932,12002,1022,227,17405,3481,4211
GS7303,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Waste_Management,Reduction,Thailand,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
GS7311,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Madagascar,12977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6777,2451,3749
GS7312,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Nigeria,993401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,221779,771560
GS7317,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,8798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8798
GS7318,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Uganda,13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13436
GS733,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable_Energy,Reduction,Turkey,275928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15428,626,4944,26739,0,0,0,0,15510,150807,61874
GS7330,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,18133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15722,2411
GS7331,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15733,267
GS7332,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15918,2282
GS7333,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15881,119
GS7334,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833,8835,319
GS7335,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15860,140
GS7336,GOLD,GOLD_STANDARD_CERTIFIED_PROJECT,Household_Community,Reduction,Eritrea,15841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667,4055,119
